ID,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
W4272,6.9,0.42,0.2,15.4,0.043,57,201,0.99848,,,9.4,1
W4273,5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,,8.9,2
W4274,5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,2
W4275,5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,2
W4276,5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,2
W4277,5.2,0.31,0.2,2.4,0.027,27,117,0.98886,3.56,,13,2
W4278,7.2,0.22,,5.5,0.054,37,183,0.99474,,0.5,10.3,1
W4279,5.6,0.18,0.29,2.3,0.04,5,47,0.99126,3.07,0.45,10.1,1
W4280,6.2,0.24,0.27,16.8,0.04,48,129,0.99691,3.23,0.38,10.5,2
W4281,5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,2
W4282,5.7,0.26,0.24,17.8,0.059,23,124,0.99773,3.3,0.5,10.1,1
W4283,5.7,0.26,0.24,17.8,0.059,23,124,0.99773,3.3,0.5,10.1,1
W4284,6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,2
W4285,6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,,11,2
W4286,6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,2
W4287,6,0.2,0.26,6.8,0.049,22,93,0.9928,,0.42,11,2
W4288,7.6,0.28,0.17,1.6,0.046,28,117,0.99288,3.08,0.43,10,1
W4289,7,0.2,0.33,4.7,0.03,25,76,0.99202,2.88,0.54,10.5,2
W4290,6.6,0.26,0.27,11.8,0.048,28,112,0.99606,2.87,0.49,9.7,2
W4291,5.7,0.26,,17.8,0.059,23,124,0.99773,,0.5,10.1,1
W4292,7.2,0.21,0.36,15.7,0.045,68,183,0.99922,3.25,0.76,9.4,1
W4293,6.9,0.22,0.32,5.8,0.041,20,119,0.99296,3.17,,11.2,2
W4294,7.2,0.21,0.36,15.7,0.045,68,183,0.99922,3.25,,9.4,1
W4295,7.4,0.22,0.28,9,0.046,22,121,0.99468,3.1,0.55,10.8,1
W4296,7.2,0.21,0.36,15.7,0.045,68,183,0.99922,3.25,0.76,9.4,1
W4297,6.9,0.22,0.32,5.8,0.041,20,119,0.99296,3.17,,11.2,2
W4298,7,0.2,,8.8,0.037,31,103,0.99388,,0.49,11,2
W4299,5.6,0.26,0,10.2,0.038,13,111,0.99315,3.44,,12.4,2
W4300,6.3,0.28,0.3,6.6,0.208,60,154,0.99478,3.1,0.4,9.4,2
W4301,6.4,0.29,,6.5,0.209,62,156,0.99478,3.1,0.4,9.4,1
W4302,7.2,0.34,0.23,8.9,0.105,22,155,0.99692,3.01,0.58,9.5,1
W4303,7.1,0.39,,11.1,0.034,25,204,0.99616,3.05,0.52,10,2
W4304,6.9,0.26,,4.2,0.043,33,114,0.9902,3.16,0.31,12.5,2
W4305,6.1,0.24,0.25,1.6,0.044,24,115,0.9921,3.39,0.59,10.9,2
W4306,5.9,0.25,0.24,7.4,0.044,21,113,0.99462,3.38,0.58,10.5,2
W4307,6.1,0.24,0.27,11.5,0.05,51,133,0.99476,3.22,0.37,10.8,2
W4308,6.5,0.22,0.27,1.6,0.039,36,116,0.99178,3.38,0.57,11,2
W4309,6.2,0.26,0.29,2,0.036,16,87,0.99081,,0.61,11.8,2
W4310,6.6,0.34,0.25,4.8,0.038,16,121,0.99198,3.36,0.71,12.6,2
W4311,5.6,0.225,0.24,9.8,0.054,59,140,0.99545,3.17,0.39,10.2,2
W4312,7.1,0.23,0.28,1.9,0.046,33,103,0.98997,3.12,0.31,12,1
W4313,6.9,0.26,0.29,4.2,0.043,33,114,0.9902,3.16,0.31,12.5,2
W4314,6.4,0.27,0.3,1.6,0.04,19,86,0.99089,3.32,0.65,11.5,2
W4315,6.3,0.41,,7.3,0.035,23,117,0.99172,,0.39,11.94,2
W4316,6.7,0.41,0.24,5.4,0.035,33,115,0.9901,3.12,,12.89333333,2
W4317,7.2,0.585,0.2,10.4,0.086,17,94,0.99681,3.13,0.4,9.4,1
W4318,6.7,0.34,0.26,1.9,0.038,58,138,0.9893,3,0.47,12.2,2
W4319,6.3,0.41,0.22,7.3,0.035,23,117,0.99172,3.2,0.39,11.94,2
W4320,6.7,0.41,0.24,5.4,0.035,33,115,0.9901,3.12,0.44,12.89333333,2
W4321,6.4,0.26,0.35,7.7,0.056,45,191,0.99527,3.16,0.5,9.5,1
W4322,6.3,0.28,0.22,11.5,0.036,27,150,0.99445,3,,10.6,2
W4323,7.4,0.16,0.33,1.2,0.042,47,121,0.99198,3.04,0.68,10.5,2
W4324,8.4,0.27,0.3,2.2,0.037,36,129,0.99085,2.89,0.3,11.46666667,2
W4325,5.9,0.2,0.28,1,0.043,45,100,0.99033,3.4,0.41,11.4,2
W4326,6.4,0.24,0.26,8.2,0.054,47,182,0.99538,3.12,0.5,9.5,1
W4327,7.4,0.38,0.34,8.3,0.052,44,168,0.99627,,0.52,9.2,1
W4328,6.4,0.24,0.26,8.2,0.054,47,182,0.99538,3.12,0.5,9.5,1
W4329,6.4,0.42,0.19,9.3,0.043,28,145,0.99433,3.23,0.53,10.98,1
W4330,6.4,0.23,0.26,8.1,0.054,47,181,0.9954,3.12,0.49,9.4,1
W4331,6.4,0.24,0.26,8.2,0.054,47,182,0.99538,3.12,0.5,9.5,1
W4332,7.4,0.38,0.34,8.3,0.052,44,168,0.99627,3.11,,9.2,1
W4333,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,2
W4334,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,2
W4335,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,2
W4336,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,2
W4337,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,2
W4338,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,2
W4339,7.3,0.19,,13.9,0.057,45,155,0.99807,,0.41,8.8,2
W4340,6.8,0.24,,2,0.044,15,96,0.99232,3.23,0.64,10.4,2
W4341,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,2
W4342,7.4,0.27,0.52,15.7,0.054,36,139,0.99788,,0.62,10.03333333,2
W4343,5.7,0.28,0.35,1.2,0.052,39,141,0.99108,3.44,0.69,11.3,2
W4344,5.8,0.22,0.25,1.5,0.024,21,109,0.99234,3.37,0.58,10.4,2
W4345,6.7,0.27,0.69,1.2,0.176,36,106,0.99288,2.96,0.43,9.2,2
W4346,7.1,0.2,0.35,3.2,0.034,21,107,0.99195,3.11,0.54,11.1,2
W4347,6.7,0.27,0.69,1.2,0.176,36,106,0.99288,,0.43,9.2,2
W4348,7.1,0.23,0.3,2.6,0.034,62,148,0.99121,,,11.3,2
W4349,7.6,0.31,0.52,13.2,0.042,61,148,0.99839,2.98,0.47,9.1,2
W4350,7.2,0.34,0.28,10.4,0.108,43,187,0.99738,2.96,0.57,9.4,1
W4351,7,0.36,0.25,5.7,0.015,14,73,0.98963,2.82,0.59,13.2,2
W4352,6.4,0.31,0.28,2.5,0.039,34,137,0.98946,3.22,0.38,12.7,2
W4353,7.3,0.28,0.35,1.6,0.054,31,148,0.99178,,0.47,10.7,1
W4354,7.4,0.16,0.3,1.4,0.064,34,166,0.99136,,0.42,11.43333333,2
W4355,6.4,0.31,0.27,7.4,0.049,48,169,0.99323,3.27,0.45,11.1,2
W4356,6.4,0.31,0.28,2.5,0.039,34,137,0.98946,3.22,0.38,12.7,2
W4357,6.2,0.29,0.29,5.6,0.046,35,178,0.99313,3.25,0.51,10.53333333,1
W4358,5.9,0.28,0.34,3.6,0.04,50,194,0.9912,3.31,0.52,11.6,2
W4359,6.5,0.23,0.2,7.5,0.05,44,179,0.99504,3.18,0.48,9.533333333,1
W4360,7.2,0.34,0.2,5.8,0.062,52,203,0.99461,3.17,0.44,9.8,2
W4361,7.3,0.28,0.35,1.6,0.054,31,148,0.99178,3.18,0.47,10.7,1
W4362,6.5,0.2,0.33,1.5,0.039,36,110,0.99008,3.22,,12,2
W4363,6.2,0.24,0.27,2.9,0.039,30,123,0.98959,3.12,0.37,12.8,2
W4364,7.1,0.31,0.25,11.2,0.048,32,136,0.99663,3.14,0.4,9.5,1
W4365,6.4,0.29,0.21,9.65,0.041,36,119,0.99334,2.99,,10.93333333,2
W4366,6.3,0.19,0.33,10.1,0.063,63,133,0.99561,2.86,,9.1,1
W4367,5.9,0.29,,3.2,0.035,16,117,0.98959,3.26,0.42,12.6,2
W4368,7.1,0.31,0.25,11.2,0.048,32,136,0.99663,3.14,0.4,9.5,1
W4369,6.5,0.3,,11.45,0.041,29,109,0.99418,,0.3,10.9,2
W4370,6.4,0.29,0.21,9.65,0.041,36,119,0.99334,2.99,0.34,10.93333333,2
W4371,6.5,0.22,0.19,4.5,0.096,16,115,0.9937,3.02,,9.6,1
W4372,7,0.23,0.28,2.7,0.053,16,92,0.99372,3.18,,9.3,1
W4373,7.1,0.23,0.23,3.5,0.038,23,112,0.99157,3.05,0.37,11.36666667,2
W4374,6.1,0.26,0.28,1.7,0.043,24,98,0.98918,3.14,0.44,12.5,2
W4375,6.4,0.35,0.21,2.1,0.051,46,171,0.9932,3.16,0.5,9.5,1
W4376,6,0.32,,4.8,0.041,40,186,0.99235,,0.54,11,2
W4377,6.1,0.34,0.21,5,0.042,17,133,0.99373,3.02,0.53,9.4,1
W4378,6.5,0.13,0.27,2.6,0.035,32,76,0.9914,3.21,0.76,11.33333333,2
W4379,6.5,0.315,0.2,6.6,0.041,9,126,0.99494,2.94,0.51,8.8,1
W4380,6.1,0.34,,5,0.042,17,133,0.99373,,0.53,9.4,1
W4381,5.7,0.31,0.29,7.3,0.05,33,143,0.99332,3.31,0.5,11.06666667,2
W4382,6.4,0.3,0.27,5,0.058,27,151,0.99198,3.22,0.49,12.2,2
W4383,7,0.24,,1.7,0.041,31,110,0.99142,3.2,0.53,11,2
W4384,6.5,0.13,0.27,2.6,0.035,32,76,0.9914,3.21,,11.33333333,2
W4385,6.4,0.26,0.21,8.2,0.05,51,182,0.99542,3.23,0.48,9.5,1
W4386,6.4,0.26,0.21,8.2,0.05,51,182,0.99542,3.23,0.48,9.5,1
W4387,6,0.27,0.31,5,0.043,54,170,0.9924,3.28,0.52,11,2
W4388,7.1,0.21,0.33,1.2,0.039,34,97,0.99112,3.11,0.75,11.2,2
W4389,6.7,0.26,0.29,7.1,0.036,28,100,0.99534,3.08,0.36,9.3,2
W4390,6.3,0.28,0.22,9.5,0.04,30,111,0.99338,3.05,0.31,10.8,1
W4391,6.2,0.25,0.44,15.8,0.057,39,167,0.99804,3.14,0.51,9.2,1
W4392,7.3,0.22,,15.5,0.048,70,203,0.99899,,,9.4,1
W4393,6.2,0.25,0.44,15.8,0.057,39,167,0.99804,3.14,0.51,9.2,1
W4394,6.4,0.18,0.28,17.05,0.047,53,139,0.99724,3.25,0.35,10.5,2
W4395,6.3,0.2,0.26,12.7,0.046,60,143,0.99526,3.26,0.35,10.8,2
W4396,6.6,0.24,0.22,12.3,0.051,35,146,0.99676,3.1,0.67,9.4,1
W4397,7.4,0.27,0.26,11.8,0.053,55,173,0.99699,3.11,0.6,9.8,1
W4398,7.4,0.27,0.26,11.8,0.053,55,173,0.99699,,0.6,9.8,1
W4399,7.4,0.27,0.26,11.8,0.053,55,173,0.99699,3.11,0.6,9.8,1
W4400,6.6,0.24,0.22,12.3,0.051,35,146,0.99676,3.1,,9.4,1
W4401,7.4,0.27,0.26,11.8,0.053,55,173,0.99699,3.11,0.6,9.8,1
W4402,7.1,0.38,0.29,13.6,0.041,30,137,0.99461,3.02,0.96,12.1,2
W4403,6.8,0.43,0.26,5.2,0.043,40,176,0.99116,3.17,0.41,12.3,2
W4404,5.2,0.22,0.46,6.2,0.066,41,187,0.99362,3.19,0.42,9.733333333,1
W4405,5.9,0.29,0.16,7.9,0.044,48,197,0.99512,3.21,0.36,9.4,1
W4406,5.9,0.29,0.16,7.9,0.044,48,197,0.99512,3.21,0.36,9.4,1
W4407,6.3,0.29,0.29,3.3,0.037,32,140,0.9895,3.17,0.36,12.8,2
W4408,6.3,0.19,,2.8,0.046,18,80,0.99043,2.92,,11.05,2
W4409,5.7,0.29,0.16,7.9,0.044,48,197,0.99512,3.21,0.36,9.4,1
W4410,6.3,0.29,0.29,3.3,0.037,32,140,0.9895,,0.36,12.8,2
W4411,5.7,0.24,0.47,6.3,0.069,35,182,0.99391,3.11,0.46,9.733333333,1
W4412,5.8,0.3,,4.9,0.039,22,86,0.98963,,0.58,13.1,2
W4413,7.1,0.27,0.27,10.4,0.041,26,114,0.99335,3.04,0.52,11.5,2
W4414,5.8,0.3,,4.9,0.039,22,86,0.98963,3.23,0.58,13.1,2
W4415,7.1,0.27,0.27,10.4,0.041,26,114,0.99335,3.04,0.52,11.5,2
W4416,6.3,0.305,0.22,16,0.061,26,141,0.99824,3.08,0.5,9.1,1
W4417,5.7,0.24,0.47,6.3,0.069,35,182,0.99391,3.11,0.46,9.75,1
W4418,6.2,0.22,,2.2,0.04,24,125,0.9917,3.19,,10.5,2
W4419,6.6,0.22,0.23,17.3,0.047,37,118,0.99906,3.08,0.46,8.8,2
W4420,6.6,0.22,0.23,17.3,0.047,37,118,0.99906,3.08,0.46,8.8,2
W4421,6.6,0.22,0.23,17.3,0.047,37,118,0.99906,3.08,0.46,8.8,2
W4422,6.6,0.22,0.23,17.3,0.047,37,118,0.99906,3.08,0.46,8.8,2
W4423,6.2,0.22,0.28,2.2,0.04,24,125,0.9917,3.19,0.48,10.5,2
W4424,6.2,0.22,,2.2,0.04,24,125,0.9917,,0.48,10.5,2
W4425,6.6,0.22,0.23,17.3,0.047,37,118,0.99906,,0.46,8.8,2
W4426,6.1,0.22,0.5,6.6,0.045,30,122,0.99415,3.22,0.49,9.9,2
W4427,6.2,0.21,,6.5,0.047,28,123,0.99418,,0.49,9.9,2
W4428,6.3,0.32,0.26,12.3,0.044,24,205,0.99611,,0.58,9.9,1
W4429,6.9,0.44,0.27,5,0.038,33,166,0.99124,3.2,0.42,12.2,2
W4430,6.1,0.31,0.34,2.8,0.042,59.5,162,0.99179,3.27,0.47,10.8,2
W4431,8.1,0.36,0.59,13.6,0.051,60,134,0.99886,,0.39,8.7,1
W4432,6.6,0.38,0.28,2.8,0.043,17,67,0.98924,3.21,,13.2,2
W4433,6.7,0.24,,5.4,0.03,15,94,0.99045,3.15,0.38,12.7,2
W4434,6.9,0.56,0.26,10.9,0.06,55,193,0.9969,3.21,0.44,9.4,1
W4435,7.2,0.24,0.24,1.7,0.045,18,161,0.99196,3.25,0.53,11.2,2
W4436,6.5,0.29,0.3,9.15,0.051,25,166,0.99339,3.24,0.56,11.33333333,2
W4437,6.7,0.28,0.28,4.5,0.051,14,92,0.99224,3.36,,11.9,2
W4438,6.5,0.29,0.3,9.15,0.051,25,166,0.99339,3.24,0.56,11.35,2
W4439,6.1,0.21,0.19,1.4,0.046,51,131,0.99184,,0.39,10.5,1
W4440,7.2,0.47,0.16,5.9,0.048,14,125,0.99428,3.09,,9.8,1
W4441,6.7,0.34,0.31,16.4,0.051,20,146,0.99834,,0.54,9.1,1
W4442,6.6,0.27,0.25,1.2,0.033,36,111,0.98918,3.16,,12.4,2
W4443,6.7,0.34,0.31,16.4,0.051,20,146,0.99834,3.06,0.54,9.1,1
W4444,7.2,0.47,0.16,5.9,0.048,14,125,0.99428,3.09,0.49,9.8,1
W4445,5,0.35,0.25,7.8,0.031,24,116,0.99241,3.39,0.4,11.3,2
W4446,5,0.35,0.25,7.8,0.031,24,116,0.99241,3.39,0.4,11.3,2
W4447,4.4,0.46,0.1,2.8,0.024,31,111,0.98816,3.48,0.34,13.1,2
W4448,6.6,0.38,0.29,2.9,0.035,15,101,0.98916,3.04,,12.5,2
W4449,7.3,0.3,0.25,2.5,0.045,32,122,0.99329,3.18,0.54,10.3,1
W4450,6.4,0.28,0.22,12.8,0.039,51,150,0.99535,3.23,0.43,10.7,2
W4451,6.9,0.29,0.25,12.2,0.04,29,136,0.99552,3.05,0.65,10.4,2
W4452,6.3,0.3,0.19,7.7,0.049,47,184,0.99514,3.22,0.48,9.5,1
W4453,6.3,0.39,0.22,2.8,0.048,53,173,0.99304,3.24,0.45,9.8,1
W4454,6.6,0.38,,2.9,0.035,15,101,0.98916,3.04,0.37,12.5,2
W4455,6.6,0.18,0.26,17.3,0.051,17,149,0.9984,3,0.43,9.4,2
W4456,6,0.28,0.29,19.3,0.051,36,174,0.99911,3.14,0.5,9,1
W4457,6,0.28,,19.3,0.051,36,174,0.99911,,0.5,9,1
W4458,6,0.28,,19.3,0.051,36,174,0.99911,,0.5,9,1
W4459,6.6,0.35,,2.7,0.045,19,129,0.98952,,0.48,13,2
W4460,5.9,0.22,0.18,6.4,0.041,28,120,0.99403,3.27,0.5,9.9,1
W4461,6.6,0.18,0.26,17.3,0.051,17,149,0.9984,3,0.43,9.4,2
W4462,7.7,0.28,0.24,2.4,0.044,29,157,0.99312,3.27,0.56,10.6,2
W4463,7.1,0.42,,2.8,0.038,28,109,0.98968,3.23,0.47,13.4,2
W4464,6.7,0.32,0.32,1.7,0.031,31,114,0.98946,3.12,0.35,12.5,2
W4465,6.6,0.26,0.56,15.4,0.053,32,141,0.9981,3.11,,9.3,1
W4466,6.6,0.26,,15.4,0.053,32,141,0.9981,3.11,0.49,9.3,1
W4467,6.2,0.32,,4.1,0.051,34,149,0.99306,3.36,0.52,11,1
W4468,6.3,0.25,0.27,6.6,0.054,40,158,0.99378,,0.48,10.3,1
W4469,6.2,0.21,0.24,1.2,0.051,31,95,0.99036,3.24,0.57,11.3,2
W4470,6.4,0.23,0.27,2.1,0.042,35,100,0.99094,3.03,0.63,10.9,2
W4471,4.7,0.145,0.29,1,0.042,35,90,0.9908,3.76,0.49,11.3,2
W4472,6.2,0.2,0.28,1.1,0.039,24,78,0.9899,3.36,,12.1,2
W4473,7,0.28,0.28,1.4,0.039,12,83,0.99173,3.18,0.65,11.1,1
W4474,7.1,0.36,0.2,1.6,0.271,24,140,0.99356,3.11,0.63,9.8,1
W4475,5.7,0.25,0.22,9.8,0.049,50,125,0.99571,3.2,0.45,10.1,2
W4476,5.7,0.22,0.33,1.9,0.036,37,110,0.98945,3.26,0.58,12.4,2
W4477,6,0.2,0.38,1.3,0.034,37,104,0.98865,,0.52,12.7,2
W4478,6.4,0.32,0.26,7.9,0.05,53,180,0.99514,3.14,,9.6,1
W4479,6.4,0.32,0.26,7.9,0.05,53,180,0.99514,3.14,0.5,9.6,1
W4480,6,0.555,0.26,4.5,0.053,17,126,0.9943,3.24,0.46,9.1,1
W4481,5.9,0.22,0.45,22.6,0.12,55,122,0.99636,,0.35,12.8,1
W4482,6.4,0.32,0.26,7.9,0.05,53,180,0.99514,3.14,0.5,9.6,1
W4483,6.2,0.3,,3.5,0.037,37,155,0.98987,,0.37,12.4,2
W4484,5.8,0.28,0.18,1.2,0.058,7,108,0.99288,3.23,,9.55,1
W4485,5.8,0.555,0.26,4.5,0.053,17,126,0.9943,3.24,0.46,9.1,1
W4486,6.7,0.31,0.33,2,0.033,12,74,0.99064,3.29,0.65,12.5,2
W4487,6.4,0.15,0.25,7.8,0.05,13,68,0.99394,3.16,0.4,9.9,2
W4488,6.4,0.13,0.28,0.9,0.045,32,87,0.99175,3.47,0.52,11.2,2
W4489,6.7,0.48,0.49,2.9,0.03,28,122,0.98926,3.13,0.4,13,2
W4490,6.7,0.48,0.49,2.9,0.03,28,122,0.98926,3.13,0.4,13,2
W4491,5.8,0.3,0.33,3.5,0.033,25,116,0.99057,3.2,0.44,11.7,2
W4492,6.1,0.28,0.23,4.2,0.038,13,95,0.98898,2.97,0.7,13.1,2
W4493,6,0.19,0.37,9.7,0.032,17,50,0.9932,3.08,0.66,12,2
W4494,6.8,0.31,0.25,10.5,0.043,30,165,0.9972,3.36,0.55,10.55,2
W4495,7.5,0.24,0.29,1.1,0.046,34,84,0.9902,3.04,0.39,11.45,2
W4496,6.8,0.23,0.39,16.1,0.053,71,194,0.9988,3.18,0.64,10.2,2
W4497,7.5,0.24,0.29,1.1,0.046,34,84,0.9902,,0.39,11.45,2
W4498,6.3,0.29,0.3,8.1,0.212,60,150,0.9958,3.1,0.4,9.3,1
W4499,6.8,0.2,0.25,6.2,0.052,22,106,0.9935,3.09,0.54,10.8,1
W4500,5.2,0.38,0.26,7.7,0.053,20,103,0.9925,3.27,0.45,12.2,2
W4501,7.8,0.27,0.33,2.4,0.053,36,175,0.992,3.2,,11,2
W4502,6.6,0.54,0.21,16.3,0.055,41,182,0.9986,3.35,0.54,10.4,2
W4503,7.1,0.25,0.31,2.3,0.05,32,156,0.9914,3.14,0.51,11.4,2
W4504,5.8,0.61,0.01,8.4,0.041,31,104,0.9909,3.26,0.72,14.05,2
W4505,6.5,0.32,0.23,8.5,0.051,20,138,0.9943,3.03,0.42,10.7,1
W4506,6.4,0.28,0.23,6,0.051,50,162,0.994,3.15,0.52,10.2,1
W4507,6.6,0.19,0.28,1.1,0.044,38,100,0.9904,3.22,,11.2,2
W4508,5.1,0.305,0.13,1.75,0.036,17,73,0.99,3.4,0.51,12.33333333,1
W4509,5.8,0.26,0.3,2.6,0.034,75,129,0.9902,,,11.5,1
W4510,6.7,0.23,,1.3,0.061,14,100,0.9925,,0.55,9.5,1
W4511,6.8,0.33,0.3,2.1,0.047,35,147,0.9886,3.24,0.56,13.4,2
W4512,6.1,0.27,0.32,1.1,0.034,24,110,0.9898,3.36,0.4,12.5,2
W4513,6.1,0.27,0.32,1.1,0.034,24,110,0.9898,3.36,,12.5,2
W4514,6.8,0.4,0.29,2.8,0.044,27,97,0.9904,3.12,0.42,11.2,2
W4515,6.1,0.4,0.18,9,0.051,28.5,259,0.9964,3.19,0.5,8.8,1
W4516,7.1,0.28,0.26,2.8,0.039,50,118,0.9908,3.06,0.59,11.2,2
W4517,6.2,0.32,0.32,2.2,0.036,15,70,0.9899,3.16,0.48,12.7,2
W4518,6.8,0.17,0.17,5.1,0.049,26,82,0.993,3,0.38,9.8,2
W4519,9,0.2,0.33,3.5,0.049,10,40,0.9944,,0.36,9.8,2
W4520,5.8,0.13,0.22,12.7,0.058,24,183,0.9956,3.32,0.42,11.7,2
W4521,5.8,0.31,0.31,7.5,0.052,55,230,0.9949,,0.46,9.8,1
W4522,6.3,0.36,0.2,2,0.048,48,191,0.9929,3.17,0.51,9.6,1
W4523,9,0.2,,3.5,0.049,10,40,0.9944,3.14,0.36,9.8,2
W4524,6.7,0.18,0.25,14.3,0.048,79,149,0.9975,,,9.7,1
W4525,6.6,0.16,0.25,9.8,0.049,59.5,137,0.995,3.16,0.38,10,2
W4526,5.8,0.13,0.22,12.7,0.058,24,183,0.9956,3.32,0.42,11.7,2
W4527,5.8,0.27,0.22,12.7,0.058,42,206,0.9946,,0.38,12.3,2
W4528,6.8,0.17,0.17,5.1,0.049,26,82,0.993,3,0.38,9.8,2
W4529,6.4,0.37,0.19,3.5,0.068,18,101,0.9934,3.03,0.38,9,2
W4530,7.3,0.26,0.53,12.7,0.047,60.5,164.5,0.9984,3.06,0.45,9.1,2
W4531,7.3,0.28,,12.9,0.049,62,162.5,0.9984,,0.45,9.1,2
W4532,7.3,0.28,0.54,12.9,0.049,62,162.5,0.9984,3.06,0.45,9.1,2
W4533,5.8,0.12,0.21,1.3,0.056,35,121,0.9908,3.32,0.33,11.4,2
W4534,6.1,0.25,0.18,10.5,0.049,41,124,0.9963,3.14,0.35,10.5,1
W4535,6.4,0.24,,1.5,0.04,35,105,0.98914,,0.3,12.4,2
W4536,7.3,0.26,0.53,12.7,0.047,60.5,156,0.9984,,0.45,9.1,2
W4537,7.3,0.28,0.54,12.9,0.049,62,152,0.9984,3.06,0.45,9.1,2
W4538,8.3,0.18,0.37,1.2,0.049,6,94,0.9937,3.18,0.52,10.1,1
W4539,7.1,0.09,,6.2,0.032,24,134,0.993,2.99,0.39,10.9,2
W4540,8.3,0.14,0.36,8.8,0.026,13,60,0.9956,3.13,0.35,11.05,1
W4541,5.8,0.28,,3.9,0.026,36,105,0.98963,3.26,0.58,12.75,2
W4542,6,0.23,0.34,1.3,0.025,23,111,0.98961,3.36,,12.7,2
W4543,6.9,0.28,0.37,9.1,0.037,16,76,0.9948,3.05,0.54,11.1,1
W4544,6.9,0.28,0.37,9.1,0.037,16,76,0.9948,3.05,0.54,11.1,1
W4545,5.8,0.28,0.3,3.9,0.026,36,105,0.98963,3.26,0.58,12.75,2
W4546,6.3,0.25,0.53,1.8,0.021,41,101,0.989315,3.19,0.31,13,2
W4547,6.5,0.2,0.31,2.1,0.033,32,95,0.989435,2.96,0.61,12,2
W4548,5.9,0.29,0.32,1.4,0.022,17,47,0.9899,3.35,0.35,11.5,2
W4549,6.4,0.46,0.22,14.7,0.047,51,183,0.998275,3.39,,10.5,1
W4550,6.9,0.28,0.37,9.1,0.037,16,76,0.9948,,,11.1,1
W4551,6.8,0.23,0.33,1.9,0.047,20,101,0.9914,3.1,0.46,11.1,2
W4552,7,0.23,0.32,1.8,0.048,25,113,0.9915,3.11,,11.1,2
W4553,6.4,0.55,0.26,9.6,0.027,20,104,0.9924,3.22,0.73,13.1,2
W4554,5.7,0.28,,3.9,0.026,36,105,0.98963,3.26,0.58,12.75,2
W4555,6,0.23,0.34,1.3,0.025,23,111,0.98961,3.36,0.37,12.7,2
W4556,6.8,0.45,0.3,11.8,0.094,23,97,0.997,3.09,0.44,9.6,1
W4557,6.1,0.2,0.4,1.9,0.028,32,138,0.9914,3.26,0.72,11.7,1
W4558,6.1,0.37,,12,0.042,61,210,0.997,,0.59,9.7,2
W4559,5.9,0.21,0.23,7.9,0.033,22,130,0.9944,3.38,0.59,10.9,2
W4560,6.9,0.22,0.32,9.3,0.04,22,110,0.9958,3.34,0.54,10.7,2
W4561,5.4,0.27,0.22,4.6,0.022,29,107,0.98889,3.33,0.54,13.8,2
W4562,6,0.26,0.26,2.2,0.035,10,72,0.989465,3.11,0.48,12.15,2
W4563,5.6,0.18,0.3,10.2,0.028,28,131,0.9954,3.49,0.42,10.8,2
W4564,5.6,0.26,0.27,10.6,0.03,27,119,0.9947,3.4,,10.7,2
W4565,7,0.23,0.35,1.4,0.036,31,113,0.9912,3.16,0.48,10.8,2
W4566,5.8,0.28,0.66,9.1,0.039,26,159,0.9965,,0.55,10.8,1
W4567,8.6,0.36,0.26,11.1,0.03,43.5,171,0.9948,3.03,,12,1
W4568,5.8,0.28,0.66,9.1,0.039,26,159,0.9965,3.66,0.55,10.8,1
W4569,6.4,0.3,,4.4,0.055,17,135,0.9925,,0.44,12.2,2
W4570,6.2,0.2,0.32,2.8,0.05,17,126,0.9936,3.18,0.55,9.4,2
W4571,5.8,0.29,,1.1,0.029,12,83,0.9898,3.3,0.4,11.4,2
W4572,5.7,0.22,0.28,1.3,0.027,26,101,0.98948,3.35,0.38,12.5,2
W4573,5.6,0.22,0.32,1.2,0.024,29,97,0.98823,3.2,0.46,13.05,2
W4574,6.8,0.32,0.23,3.3,0.026,31,99,0.9896,,0.4,12.4,2
W4575,6.2,0.2,,9.7,0.03,39,102,0.9908,,0.56,12.9,2
W4576,6.1,0.35,0.24,2.3,0.034,25,133,0.9906,3.34,0.59,12,2
W4577,5.9,0.3,0.29,1.1,0.036,23,56,0.9904,,0.38,11.3,1
W4578,6.3,0.15,0.34,11.4,0.05,25,96,0.99754,3.21,0.49,10,2
